"document_type","document_title","chapter","chapter_title","section","section_title","article_number","content","sub_items","level","chunk_id","char_count","is_semantic_chunk"
"法律法规","承蒙读者朋友厚爱，拙著《招标投标法律解读与风险防范实务》","第三章","投标阶段法律实务","第七节","串通投标","二","第三章
投标阶段法律实务
第七节
串通投标
二、串通投标的法律责任","None","1","招标投标法律解读与风险防范实务__白如银___Z-Library__78","11","False"
"法律法规","承蒙读者朋友厚爱，拙著《招标投标法律解读与风险防范实务》","第三章","投标阶段法律实务","第七节","串通投标","三","第三章
投标阶段法律实务
第七节
串通投标
三、招标人防范投标人串通投标的对策","None","1","招标投标法律解读与风险防范实务__白如银___Z-Library__79","17","False"
"法律法规","承蒙读者朋友厚爱，拙著《招标投标法律解读与风险防范实务》","第三章","投标阶段法律实务","第八节","弄虚作假投标","一","第三章
投标阶段法律实务
第八节
弄虚作假投标
一、弄虚作假投标的成因及表现形式","None","1","招标投标法律解读与风险防范实务__白如银___Z-Library__80","16","False"
"法律法规","承蒙读者朋友厚爱，拙著《招标投标法律解读与风险防范实务》","第三章","投标阶段法律实务","第八节","弄虚作假投标","二","第三章
投标阶段法律实务
第八节
弄虚作假投标
二、投标人以他人名义投标","None","1","招标投标法律解读与风险防范实务__白如银___Z-Library__81","12","False"
"法律法规","承蒙读者朋友厚爱，拙著《招标投标法律解读与风险防范实务》","第三章","投标阶段法律实务","第八节","弄虚作假投标","三","第三章
投标阶段法律实务
第八节
弄虚作假投标
三、资格证明文件造假","None","1","招标投标法律解读与风险防范实务__白如银___Z-Library__82","10","False"
"法律法规","承蒙读者朋友厚爱，拙著《招标投标法律解读与风险防范实务》","第三章","投标阶段法律实务","第八节","弄虚作假投标","四","第三章
投标阶段法律实务
第八节
弄虚作假投标
四、对于弄虚作假投标行为的法律处理","None","1","招标投标法律解读与风险防范实务__白如银___Z-Library__83","17","False"
"法律法规","承蒙读者朋友厚爱，拙著《招标投标法律解读与风险防范实务》","第四章","开标阶段法律实务","第一节","开标活动","一","第四章
开标阶段法律实务
第一节
开标活动
一、关于开标的法律规定","None","1","招标投标法律解读与风险防范实务__白如银___Z-Library__84","11","False"
"法律法规","承蒙读者朋友厚爱，拙著《招标投标法律解读与风险防范实务》","第四章","开标阶段法律实务","第一节","开标活动","二","第四章
开标阶段法律实务
第一节
开标活动
二、开标时间、地点","None","1","招标投标法律解读与风险防范实务__白如银___Z-Library__85","9","False"
"法律法规","承蒙读者朋友厚爱，拙著《招标投标法律解读与风险防范实务》","第四章","开标阶段法律实务","第一节","开标活动","三","第四章
开标阶段法律实务
第一节
开标活动
三、开标的主持人与参加人","None","1","招标投标法律解读与风险防范实务__白如银___Z-Library__86","12","False"
"法律法规","承蒙读者朋友厚爱，拙著《招标投标法律解读与风险防范实务》","第四章","开标阶段法律实务","第一节","开标活动","四","第四章
开标阶段法律实务
第一节
开标活动
四、开标程序","None","1","招标投标法律解读与风险防范实务__白如银___Z-Library__87","6","False"
"法律法规","承蒙读者朋友厚爱，拙著《招标投标法律解读与风险防范实务》","第四章","开标阶段法律实务","第一节","开标活动","五","第四章
开标阶段法律实务
第一节
开标活动
五、开标现场异常情况的处理","None","1","招标投标法律解读与风险防范实务__白如银___Z-Library__88","13","False"
"法律法规","承蒙读者朋友厚爱，拙著《招标投标法律解读与风险防范实务》","第四章","开标阶段法律实务","第一节","开标活动","六","第四章
开标阶段法律实务
第一节
开标活动
六、电子开标","None","1","招标投标法律解读与风险防范实务__白如银___Z-Library__89","6","False"
"法律法规","承蒙读者朋友厚爱，拙著《招标投标法律解读与风险防范实务》","第四章","开标阶段法律实务","第二节","开标现场异议","一","第四章
开标阶段法律实务
第二节
开标现场异议
一、投标人有权对开标提出异议","None","1","招标投标法律解读与风险防范实务__白如银___Z-Library__90","14","False"
"法律法规","承蒙读者朋友厚爱，拙著《招标投标法律解读与风险防范实务》","第四章","开标阶段法律实务","第二节","开标现场异议","二","第四章
开标阶段法律实务
第二节
开标现场异议
二、招标人应当场答复异议","None","1","招标投标法律解读与风险防范实务__白如银___Z-Library__91","12","False"
"法律法规","承蒙读者朋友厚爱，拙著《招标投标法律解读与风险防范实务》","第四章","开标阶段法律实务","第二节","开标现场异议","三","第四章
开标阶段法律实务
第二节
开标现场异议
三、开标异议是投诉的前置条件","None","1","招标投标法律解读与风险防范实务__白如银___Z-Library__92","14","False"
"法律法规","承蒙读者朋友厚爱，拙著《招标投标法律解读与风险防范实务》","第五章","评标阶段法律实务","第一节","评标委员会","一","第五章
评标阶段法律实务
第一节
评标委员会
一、评标委员会的组建","None","1","招标投标法律解读与风险防范实务__白如银___Z-Library__93","10","False"
"法律法规","承蒙读者朋友厚爱，拙著《招标投标法律解读与风险防范实务》","第五章","评标阶段法律实务","第一节","评标委员会","二","第五章
评标阶段法律实务
第一节
评标委员会
二、评标委员会成员的调整","None","1","招标投标法律解读与风险防范实务__白如银___Z-Library__94","12","False"
"法律法规","承蒙读者朋友厚爱，拙著《招标投标法律解读与风险防范实务》","第五章","评标阶段法律实务","第一节","评标委员会","三","第五章
评标阶段法律实务
第一节
评标委员会
三、评标委员会的权利与职责","None","1","招标投标法律解读与风险防范实务__白如银___Z-Library__95","13","False"
"法律法规","承蒙读者朋友厚爱，拙著《招标投标法律解读与风险防范实务》","第五章","评标阶段法律实务","第一节","评标委员会","四","第五章
评标阶段法律实务
第一节
评标委员会
四、评标委员会的法律责任承担","None","1","招标投标法律解读与风险防范实务__白如银___Z-Library__96","14","False"
"法律法规","承蒙读者朋友厚爱，拙著《招标投标法律解读与风险防范实务》","第五章","评标阶段法律实务","第一节","评标委员会","五","第五章
评标阶段法律实务
第一节
评标委员会
五、评标委员会的解散","None","1","招标投标法律解读与风险防范实务__白如银___Z-Library__97","10","False"
"法律法规","承蒙读者朋友厚爱，拙著《招标投标法律解读与风险防范实务》","第五章","评标阶段法律实务","第二节","评标方法和评标标准","一","第五章
评标阶段法律实务
第二节
评标方法和评标标准
一、评标方法","None","1","招标投标法律解读与风险防范实务__白如银___Z-Library__98","6","False"
